fold_energy,seed_match_count,seed_match_full,mirna_au_count,mirna_au_frac,count_matches,frac_matches,len_target_reg,longest_pairing,3p_mirna_match_count,seed_3p_diff,positive
-16.70,0,0,13,0.5652173913043478,13,0.5652173913043478,14,7,6,-6,1
-21.60,5,0,12,0.5454545454545454,18,0.8181818181818182,20,10,6,-1,1
-7.50,0,0,12,0.5454545454545454,9,0.4090909090909091,10,6,6,-6,1
-14.70,0,0,10,0.45454545454545453,7,0.3181818181818182,7,7,5,-5,1
-22.10,5,0,10,0.45454545454545453,13,0.5909090909090909,14,7,2,3,1
-15.90,5,0,13,0.5909090909090909,12,0.5454545454545454,12,7,0,5,1
-16.20,5,0,13,0.5909090909090909,13,0.5909090909090909,16,7,1,4,1
-19.10,5,0,13,0.5909090909090909,12,0.5454545454545454,14,8,0,5,1
-9.10,4,0,13,0.5909090909090909,9,0.4090909090909091,10,4,0,4,1
-20.40,6,1,13,0.5652173913043478,13,0.5652173913043478,14,13,0,6,1
-7.60,2,0,13,0.5652173913043478,13,0.5652173913043478,15,6,6,-4,1
-17.60,5,0,13,0.5652173913043478,13,0.5652173913043478,13,7,0,5,1
-11.40,0,0,13,0.5652173913043478,8,0.34782608695652173,8,8,0,0,1
-23.90,5,0,13,0.5652173913043478,13,0.5652173913043478,13,13,0,5,1
-17.60,5,0,13,0.5652173913043478,10,0.43478260869565216,10,10,0,5,1
-20.80,5,0,13,0.5652173913043478,16,0.6956521739130435,20,12,4,1,1
-18.00,6,1,13,0.5652173913043478,13,0.5652173913043478,14,8,0,6,1
-17.40,4,0,13,0.5909090909090909,11,0.5,12,9,0,4,1
-19.60,5,0,13,0.5909090909090909,12,0.5454545454545454,14,8,1,4,1
-20.90,5,0,13,0.5909090909090909,12,0.5454545454545454,13,7,0,5,1
-25.90,5,0,13,0.5909090909090909,13,0.5909090909090909,13,13,0,5,1
-17.10,6,1,13,0.5909090909090909,14,0.6363636363636364,17,10,0,6,1
-5.10,0,0,13,0.5909090909090909,8,0.36363636363636365,13,4,4,-4,1
-16.10,5,0,13,0.5909090909090909,12,0.5454545454545454,14,8,0,5,1
-16.00,6,1,13,0.5909090909090909,14,0.6363636363636364,15,13,1,5,1
-14.90,5,0,13,0.5909090909090909,10,0.45454545454545453,11,5,0,5,1
-20.30,6,1,13,0.5909090909090909,14,0.6363636363636364,15,14,0,6,1
-18.20,6,1,13,0.5909090909090909,13,0.5909090909090909,14,9,0,6,1
-12.30,2,0,13,0.5909090909090909,14,0.6363636363636364,19,7,5,-3,1
-16.80,5,0,13,0.5909090909090909,13,0.5909090909090909,15,8,0,5,1
-17.60,5,0,11,0.5789473684210527,13,0.6842105263157895,15,6,5,0,1
-17.10,5,0,11,0.5789473684210527,12,0.631578947368421,14,6,3,2,1
-15.60,6,1,11,0.5789473684210527,14,0.7368421052631579,17,7,3,3,1
-16.70,5,0,13,0.5909090909090909,13,0.5909090909090909,16,6,2,3,1
-16.00,6,1,13,0.5909090909090909,11,0.5,11,6,0,6,1
-20.10,4,0,13,0.5909090909090909,14,0.6363636363636364,16,11,2,2,1
-20.90,6,1,13,0.5652173913043478,13,0.5652173913043478,14,13,0,6,1
-16.70,5,0,13,0.5652173913043478,11,0.4782608695652174,12,5,0,5,1
-20.10,5,0,13,0.5909090909090909,16,0.7272727272727273,18,12,4,1,1
-18.90,5,0,13,0.5909090909090909,11,0.5,11,9,0,5,1
-15.90,4,0,13,0.5909090909090909,11,0.5,14,7,0,4,1
-17.60,6,1,13,0.5909090909090909,14,0.6363636363636364,14,8,1,5,1
-16.70,5,0,11,0.5789473684210527,13,0.6842105263157895,16,6,4,1,1
-16.90,6,1,11,0.5789473684210527,13,0.6842105263157895,14,8,2,4,1
-22.20,6,1,10,0.5555555555555556,14,0.7777777777777778,16,9,4,2,1
-21.00,6,1,13,0.5652173913043478,13,0.5652173913043478,15,6,1,5,1
-20.30,1,0,6,0.3,11,0.55,12,11,4,-3,1
-16.20,0,0,11,0.5238095238095238,12,0.5714285714285714,14,11,7,-7,1
-11.60,0,0,15,0.6818181818181818,10,0.45454545454545453,10,10,3,-3,1
-19.60,6,1,15,0.6818181818181818,14,0.6363636363636364,17,9,5,1,1
-23.90,6,1,15,0.6818181818181818,17,0.7727272727272727,18,17,3,3,1
-23.90,6,1,15,0.6818181818181818,17,0.7727272727272727,18,17,3,3,1
-13.20,0,0,15,0.6818181818181818,13,0.5909090909090909,13,13,7,-7,1
-19.60,6,1,14,0.6666666666666666,14,0.6666666666666666,17,9,5,1,1
-1.30,4,0,11,0.6111111111111112,4,0.2222222222222222,4,4,0,4,1
-9.00,4,0,9,0.5,11,0.6111111111111112,17,7,3,1,1
-19.10,6,1,12,0.5714285714285714,15,0.7142857142857143,15,9,5,1,1
-11.80,0,0,13,0.5652173913043478,11,0.4782608695652174,11,6,4,-4,1
-20.10,6,1,13,0.5652173913043478,16,0.6956521739130435,17,8,2,4,1
-21.30,4,0,13,0.5652173913043478,14,0.6086956521739131,18,10,3,1,1
-16.10,4,0,13,0.5909090909090909,9,0.4090909090909091,9,9,0,4,1
-18.70,4,0,13,0.5909090909090909,12,0.5454545454545454,12,9,2,2,1
-11.30,3,0,11,0.55,12,0.6,19,8,4,-1,1
-20.90,5,0,12,0.5217391304347826,17,0.7391304347826086,19,10,4,1,1
-16.20,5,0,12,0.5454545454545454,14,0.6363636363636364,17,9,0,5,1
-21.80,0,0,11,0.4782608695652174,12,0.5217391304347826,12,12,7,-7,1
-18.60,4,0,6,0.3157894736842105,11,0.5789473684210527,12,9,2,2,1
-15.40,5,0,13,0.5909090909090909,11,0.5,13,11,0,5,1
-17.00,1,0,13,0.6190476190476191,11,0.5238095238095238,15,8,6,-5,1
-8.80,3,0,14,0.6086956521739131,13,0.5652173913043478,18,7,4,-1,1
-18.70,4,0,12,0.5714285714285714,13,0.6190476190476191,14,13,2,2,1
-17.00,5,0,8,0.36363636363636365,11,0.5,12,9,0,5,1
-7.50,1,0,10,0.47619047619047616,9,0.42857142857142855,10,3,4,-3,1
-21.50,3,0,8,0.36363636363636365,14,0.6363636363636364,15,10,4,-1,1
-27.30,5,0,8,0.4444444444444444,16,0.8888888888888888,17,12,6,-1,1
-21.20,1,0,13,0.5652173913043478,16,0.6956521739130435,17,12,6,-5,1
-12.60,2,0,8,0.36363636363636365,10,0.45454545454545453,17,4,3,-1,1
-11.50,6,1,12,0.5714285714285714,14,0.6666666666666666,19,8,2,4,1
-21.20,4,0,8,0.38095238095238093,14,0.6666666666666666,15,14,3,1,1
-14.80,4,0,11,0.6111111111111112,13,0.7222222222222222,14,8,6,-2,1
-22.20,5,0,8,0.36363636363636365,15,0.6818181818181818,16,6,5,0,1
-20.20,0,0,5,0.23809523809523808,12,0.5714285714285714,14,5,6,-6,1
-19.20,0,0,8,0.36363636363636365,10,0.45454545454545453,11,9,6,-6,1
-21.90,4,0,9,0.4090909090909091,12,0.5454545454545454,17,6,5,-1,1
-22.20,4,0,9,0.4090909090909091,16,0.7272727272727273,19,7,6,-2,1
-22.30,2,0,6,0.3,12,0.6,12,7,5,-3,1
-11.10,0,0,9,0.4090909090909091,7,0.3181818181818182,7,7,1,-1,1
-22.40,3,0,8,0.38095238095238093,15,0.7142857142857143,18,10,7,-4,1
-18.90,2,0,10,0.47619047619047616,15,0.7142857142857143,16,8,7,-5,1
-17.60,3,0,6,0.3,12,0.6,16,8,4,-1,1
-19.90,5,0,11,0.5238095238095238,15,0.7142857142857143,17,9,4,1,1
-15.40,4,0,12,0.631578947368421,14,0.7368421052631579,18,6,5,-1,1
-22.70,6,1,13,0.6190476190476191,18,0.8571428571428571,21,18,4,2,1
-16.80,4,0,7,0.35,11,0.55,14,5,3,1,1
-17.00,6,1,12,0.5714285714285714,15,0.7142857142857143,17,13,2,4,1
-20.90,4,0,10,0.5,15,0.75,15,12,5,-1,1
-18.10,3,0,11,0.5,14,0.6363636363636364,17,7,5,-2,1
-5.10,3,0,8,0.4444444444444444,6,0.3333333333333333,7,4,0,3,1
-18.20,2,0,8,0.36363636363636365,12,0.5454545454545454,14,6,3,-1,1
-18.20,2,0,8,0.36363636363636365,12,0.5454545454545454,14,6,3,-1,1
-21.90,5,0,6,0.2857142857142857,15,0.7142857142857143,16,7,6,-1,1
-8.80,4,0,7,0.35,9,0.45,9,7,0,4,1
-16.80,2,0,7,0.35,12,0.6,15,5,6,-4,1
-19.60,2,0,7,0.35,12,0.6,14,5,6,-4,1
-11.30,6,1,11,0.5789473684210527,13,0.6842105263157895,15,8,2,4,1
-20.40,4,0,9,0.391304347826087,15,0.6521739130434783,18,5,5,-1,1
-24.80,6,1,11,0.5,16,0.7272727272727273,17,14,2,4,1
-14.30,0,0,11,0.5789473684210527,8,0.42105263157894735,8,8,4,-4,1
-17.60,6,1,9,0.4090909090909091,11,0.5,12,11,0,6,1
-21.80,1,0,11,0.5238095238095238,12,0.5714285714285714,12,12,4,-3,1
-12.90,5,0,9,0.4090909090909091,8,0.36363636363636365,9,8,0,5,1
-18.50,0,0,10,0.43478260869565216,14,0.6086956521739131,15,9,6,-6,1
-25.30,4,0,6,0.3157894736842105,15,0.7894736842105263,19,12,6,-2,1
-17.30,6,1,10,0.45454545454545453,11,0.5,12,8,0,6,1
-22.90,2,0,6,0.3,14,0.7,16,11,6,-4,1
-23.60,3,0,9,0.4090909090909091,14,0.6363636363636364,16,11,3,0,1
-22.70,4,0,6,0.3,13,0.65,14,13,3,1,1
-25.20,6,1,7,0.3333333333333333,14,0.6666666666666666,18,10,1,5,1
-17.60,4,0,8,0.36363636363636365,14,0.6363636363636364,15,11,1,3,1
-21.90,4,0,8,0.38095238095238093,15,0.7142857142857143,19,8,5,-1,1
-18.30,4,0,9,0.4090909090909091,13,0.5909090909090909,16,8,4,0,1
-21.40,4,0,8,0.36363636363636365,16,0.7272727272727273,21,16,4,0,1
-19.30,3,0,7,0.3333333333333333,13,0.6190476190476191,17,6,5,-2,1
-20.00,3,0,7,0.3333333333333333,12,0.5714285714285714,14,9,1,2,1
-15.30,4,0,10,0.45454545454545453,11,0.5,12,6,0,4,1
-13.90,4,0,5,0.2777777777777778,11,0.6111111111111112,12,6,4,0,1
-17.10,3,0,6,0.3,15,0.75,23,11,5,-2,1
-20.50,6,1,11,0.5,13,0.5909090909090909,14,11,0,6,1
-19.80,5,0,11,0.5,17,0.7727272727272727,18,9,5,0,1
-18.70,6,1,10,0.47619047619047616,15,0.7142857142857143,17,7,4,2,1
-15.80,0,0,8,0.4444444444444444,9,0.5,9,9,5,-5,1
-22.20,5,0,9,0.4090909090909091,11,0.5,14,7,4,1,1
-18.00,2,0,9,0.4090909090909091,10,0.45454545454545453,11,6,4,-2,1
-17.10,4,0,8,0.4,10,0.5,22,6,4,0,1
-18.40,5,0,8,0.36363636363636365,12,0.5454545454545454,14,9,0,5,1
-21.40,2,0,8,0.4444444444444444,12,0.6666666666666666,13,7,7,-5,1
-10.40,5,0,9,0.4090909090909091,8,0.36363636363636365,10,4,0,5,1
-23.30,1,0,7,0.35,14,0.7,16,14,7,-6,1
-16.60,0,0,10,0.45454545454545453,11,0.5,13,7,4,-4,1
-10.90,0,0,12,0.5714285714285714,7,0.3333333333333333,7,7,7,-7,1
-20.20,5,0,10,0.5,16,0.8,18,6,5,0,1
-25.20,3,0,8,0.38095238095238093,14,0.6666666666666666,15,13,4,-1,1
-17.10,3,0,13,0.5909090909090909,14,0.6363636363636364,16,9,4,-1,1
-8.70,5,0,11,0.4782608695652174,5,0.21739130434782608,5,5,0,5,1
-19.50,6,1,9,0.5,14,0.7777777777777778,15,14,3,3,1
-26.30,5,0,8,0.4,15,0.75,17,12,4,1,1
-17.40,1,0,12,0.5714285714285714,12,0.5714285714285714,13,7,5,-4,1
-21.90,3,0,7,0.3333333333333333,15,0.7142857142857143,16,8,7,-4,1
-21.40,6,1,8,0.4,15,0.75,19,9,5,1,1
-22.60,4,0,10,0.43478260869565216,12,0.5217391304347826,14,10,0,4,1
-12.30,0,0,8,0.4444444444444444,6,0.3333333333333333,6,6,6,-6,1
-13.20,2,0,9,0.5,11,0.6111111111111112,15,9,7,-5,1
-27.00,0,0,10,0.45454545454545453,12,0.5454545454545454,12,12,7,-7,1
-23.60,6,1,8,0.4444444444444444,15,0.8333333333333334,16,8,6,0,1
-21.80,3,0,6,0.3,15,0.75,17,13,6,-3,1
-19.60,2,0,12,0.6,14,0.7,15,14,6,-4,1
-19.50,4,0,10,0.45454545454545453,14,0.6363636363636364,16,9,2,2,1
-16.90,0,0,10,0.45454545454545453,10,0.45454545454545453,11,8,7,-7,1
-19.00,5,0,8,0.36363636363636365,13,0.5909090909090909,15,13,0,5,1
-19.80,3,0,9,0.4090909090909091,12,0.5454545454545454,15,8,4,-1,1
-17.70,4,0,9,0.391304347826087,12,0.5217391304347826,12,9,0,4,1
-20.30,4,0,12,0.5454545454545454,15,0.6818181818181818,16,12,3,1,1
-18.70,5,0,10,0.43478260869565216,13,0.5652173913043478,14,7,4,1,1
-16.40,2,0,13,0.5909090909090909,12,0.5454545454545454,12,8,4,-2,1
-13.20,6,1,10,0.43478260869565216,7,0.30434782608695654,7,7,0,6,1
-16.60,2,0,9,0.42857142857142855,13,0.6190476190476191,15,8,5,-3,1
-12.90,5,0,13,0.65,12,0.6,12,7,4,1,1
-25.10,3,0,6,0.3157894736842105,14,0.7368421052631579,16,10,7,-4,1
-18.50,5,0,14,0.6363636363636364,16,0.7272727272727273,16,8,4,1,1
-19.00,1,0,9,0.4090909090909091,12,0.5454545454545454,13,6,5,-4,1
-16.90,1,0,5,0.2777777777777778,9,0.5,9,9,4,-3,1
-24.90,3,0,7,0.3333333333333333,16,0.7619047619047619,18,13,6,-3,1
-15.70,3,0,9,0.47368421052631576,11,0.5789473684210527,19,8,5,-2,1
-19.70,2,0,13,0.5652173913043478,14,0.6086956521739131,16,7,7,-5,1
-12.70,5,0,6,0.3333333333333333,12,0.6666666666666666,16,12,3,2,1
-20.40,3,0,9,0.4090909090909091,14,0.6363636363636364,18,7,7,-4,1
-16.30,0,0,10,0.43478260869565216,11,0.4782608695652174,11,6,6,-6,1
-21.00,4,0,9,0.4090909090909091,14,0.6363636363636364,17,8,6,-2,1
-16.80,5,0,7,0.35,13,0.65,19,5,4,1,1
-14.60,1,0,7,0.35,11,0.55,16,5,4,-3,1
-19.10,6,1,7,0.35,14,0.7,17,12,2,4,1
-18.60,5,0,7,0.35,11,0.55,12,8,1,4,1
-18.10,5,0,7,0.35,9,0.45,9,5,0,5,1
-17.10,5,0,7,0.35,12,0.6,14,9,3,2,1
-22.20,6,1,7,0.35,13,0.65,14,13,0,6,1
-7.00,0,0,7,0.35,5,0.25,5,5,0,0,1
-17.90,6,1,8,0.38095238095238093,12,0.5714285714285714,17,9,1,5,1
-5.80,0,0,8,0.38095238095238093,4,0.19047619047619047,4,4,0,0,1
-17.70,6,1,8,0.38095238095238093,9,0.42857142857142855,9,9,0,6,1
-19.30,6,1,8,0.38095238095238093,8,0.38095238095238093,8,8,0,6,1
-15.30,4,0,8,0.38095238095238093,11,0.5238095238095238,17,6,4,0,1
-7.10,0,0,8,0.38095238095238093,4,0.19047619047619047,4,4,0,0,1
-22.20,6,1,8,0.38095238095238093,13,0.6190476190476191,14,13,0,6,1
-22.30,5,0,8,0.38095238095238093,16,0.7619047619047619,17,7,5,0,1
-18.20,6,1,8,0.38095238095238093,10,0.47619047619047616,12,10,0,6,1
-20.60,4,0,8,0.38095238095238093,13,0.6190476190476191,20,6,2,2,1
-20.40,4,0,8,0.38095238095238093,14,0.6666666666666666,15,4,4,0,1
-22.20,6,1,8,0.38095238095238093,13,0.6190476190476191,14,13,0,6,1
-22.40,6,1,8,0.38095238095238093,15,0.7142857142857143,18,12,3,3,1
-20.50,5,0,8,0.38095238095238093,15,0.7142857142857143,22,8,3,2,1
-21.90,5,0,8,0.38095238095238093,12,0.5714285714285714,16,9,3,2,1
-17.90,6,1,8,0.38095238095238093,12,0.5714285714285714,17,9,1,5,1
-22.00,6,1,8,0.38095238095238093,13,0.6190476190476191,14,13,0,6,1
-13.40,2,0,8,0.38095238095238093,14,0.6666666666666666,20,12,5,-3,1
-19.30,4,0,8,0.38095238095238093,10,0.47619047619047616,12,5,0,4,1
-18.10,6,1,8,0.38095238095238093,9,0.42857142857142855,9,9,0,6,1
-13.20,2,0,8,0.38095238095238093,10,0.47619047619047616,13,6,3,-1,1
-5.70,1,0,8,0.38095238095238093,6,0.2857142857142857,7,5,0,1,1
-22.10,6,1,8,0.38095238095238093,16,0.7619047619047619,19,12,3,3,1
-22.20,5,0,8,0.38095238095238093,14,0.6666666666666666,15,10,3,2,1
-17.40,6,1,8,0.38095238095238093,10,0.47619047619047616,12,10,0,6,1
-16.60,4,0,8,0.38095238095238093,13,0.6190476190476191,19,8,2,2,1
-24.00,4,0,8,0.38095238095238093,13,0.6190476190476191,15,13,2,2,1
-22.20,6,1,8,0.38095238095238093,12,0.5714285714285714,13,12,0,6,1
-17.90,3,0,8,0.38095238095238093,11,0.5238095238095238,14,4,3,0,1
-19.70,5,0,8,0.38095238095238093,9,0.42857142857142855,9,9,0,5,1
-21.90,6,1,8,0.38095238095238093,11,0.5238095238095238,12,9,0,6,1
-21.80,6,1,8,0.38095238095238093,12,0.5714285714285714,14,12,0,6,1
-18.50,4,0,8,0.38095238095238093,11,0.5238095238095238,12,6,2,2,1
-13.70,6,1,8,0.38095238095238093,9,0.42857142857142855,11,9,0,6,1
-16.20,4,0,8,0.38095238095238093,8,0.38095238095238093,9,4,0,4,1
-18.70,4,0,8,0.38095238095238093,10,0.47619047619047616,13,5,2,2,1
-16.30,4,0,8,0.38095238095238093,12,0.5714285714285714,14,7,2,2,1
-18.40,6,1,8,0.38095238095238093,9,0.42857142857142855,10,9,0,6,1
-6.50,3,0,8,0.38095238095238093,12,0.5714285714285714,15,5,5,-2,1
-18.40,4,0,8,0.38095238095238093,14,0.6666666666666666,18,14,3,1,1
-17.20,5,0,8,0.38095238095238093,12,0.5714285714285714,16,6,3,2,1
-18.20,3,0,8,0.38095238095238093,11,0.5238095238095238,17,7,3,0,1
-18.30,6,1,8,0.38095238095238093,13,0.6190476190476191,16,12,1,5,1
-17.70,4,0,8,0.38095238095238093,13,0.6190476190476191,17,6,3,1,1
-13.40,6,1,8,0.38095238095238093,12,0.5714285714285714,17,12,0,6,1
-23.20,5,0,8,0.38095238095238093,11,0.5238095238095238,11,6,0,5,1
-28.60,5,0,8,0.38095238095238093,15,0.7142857142857143,17,7,3,2,1
-15.20,6,1,6,0.3333333333333333,7,0.3888888888888889,7,7,0,6,1
-22.10,6,1,6,0.3333333333333333,14,0.7777777777777778,16,9,4,2,1
-7.40,5,0,15,0.6818181818181818,7,0.3181818181818182,7,5,0,5,1
-16.90,5,0,7,0.35,9,0.45,10,5,0,5,1
-20.50,4,0,8,0.4444444444444444,15,0.8333333333333334,19,11,7,-3,1
-23.30,3,0,12,0.5454545454545454,15,0.6818181818181818,19,10,5,-2,1
-6.40,0,0,12,0.5454545454545454,8,0.36363636363636365,8,4,4,-4,1
-17.00,4,0,10,0.5,13,0.65,17,5,6,-2,1
-19.50,5,0,6,0.3157894736842105,16,0.8421052631578947,19,8,7,-2,1
-16.80,5,0,9,0.47368421052631576,11,0.5789473684210527,11,9,2,3,1
-19.00,5,0,10,0.5,13,0.65,14,7,2,3,1
-19.70,5,0,10,0.5,13,0.65,13,7,2,3,1
-16.40,5,0,10,0.5,11,0.55,13,7,0,5,1
-18.40,5,0,10,0.47619047619047616,11,0.5238095238095238,13,6,0,5,1
-11.70,3,0,10,0.47619047619047616,9,0.42857142857142855,11,6,0,3,1
-22.20,5,0,10,0.47619047619047616,11,0.5238095238095238,13,6,0,5,1
-17.00,4,0,10,0.47619047619047616,10,0.47619047619047616,11,10,0,4,1
-20.90,6,1,10,0.47619047619047616,12,0.5714285714285714,13,7,0,6,1
-21.70,6,1,10,0.47619047619047616,17,0.8095238095238095,19,12,5,1,1
-17.50,6,1,10,0.47619047619047616,12,0.5714285714285714,12,12,0,6,1
-21.80,6,1,10,0.47619047619047616,12,0.5714285714285714,15,8,0,6,1
-22.00,6,1,10,0.47619047619047616,12,0.5714285714285714,12,12,0,6,1
-23.30,6,1,10,0.47619047619047616,12,0.5714285714285714,12,12,0,6,1
-16.80,2,0,8,0.34782608695652173,12,0.5217391304347826,15,7,4,-2,1
-27.90,4,0,8,0.38095238095238093,15,0.7142857142857143,15,9,5,-1,1
-24.60,5,0,8,0.4444444444444444,16,0.8888888888888888,18,16,7,-2,1
-22.10,3,0,10,0.45454545454545453,17,0.7727272727272727,21,14,7,-4,1
-14.60,2,0,8,0.4444444444444444,12,0.6666666666666666,14,9,7,-5,1
-26.60,3,0,7,0.3181818181818182,14,0.6363636363636364,15,10,5,-2,1
-14.60,6,1,13,0.65,15,0.75,17,7,6,0,1
-19.20,5,0,10,0.45454545454545453,10,0.45454545454545453,10,10,0,5,1
-24.80,4,0,8,0.36363636363636365,14,0.6363636363636364,16,9,4,0,1
-11.60,0,0,11,0.6111111111111112,10,0.5555555555555556,11,10,7,-7,1
-22.60,2,0,7,0.3333333333333333,11,0.5238095238095238,11,7,3,-1,1
-23.20,3,0,6,0.3,15,0.75,19,15,6,-3,1
-11.20,6,1,13,0.6190476190476191,15,0.7142857142857143,20,9,3,3,1
-19.20,6,1,7,0.3333333333333333,13,0.6190476190476191,14,13,0,6,1
-23.40,3,0,9,0.45,14,0.7,14,7,6,-3,1
-12.70,0,0,10,0.45454545454545453,9,0.4090909090909091,11,5,5,-5,1
-12.00,4,0,10,0.5555555555555556,9,0.5,9,5,1,3,1
-19.20,1,0,11,0.5238095238095238,13,0.6190476190476191,13,13,5,-4,1
-5.40,4,0,11,0.4782608695652174,6,0.2608695652173913,8,4,0,4,1
-14.30,5,0,8,0.38095238095238093,9,0.42857142857142855,10,7,0,5,1
-21.80,1,0,11,0.5238095238095238,12,0.5714285714285714,12,12,4,-3,1
-19.70,1,0,8,0.36363636363636365,12,0.5454545454545454,16,8,4,-3,1
-18.80,4,0,7,0.35,14,0.7,15,7,5,-1,1
-19.60,3,0,7,0.3333333333333333,14,0.6666666666666666,15,6,6,-3,1
-24.40,6,1,7,0.3181818181818182,17,0.7727272727272727,20,9,4,2,1
-23.40,6,1,7,0.3181818181818182,17,0.7727272727272727,18,11,5,1,1
-20.40,4,0,7,0.3181818181818182,15,0.6818181818181818,20,11,3,1,1
-26.80,5,0,7,0.3181818181818182,14,0.6363636363636364,16,11,2,3,1
-14.10,5,0,6,0.3157894736842105,14,0.7368421052631579,17,7,4,1,1
-22.70,3,0,8,0.36363636363636365,16,0.7272727272727273,18,10,5,-2,1
-26.00,2,0,8,0.36363636363636365,15,0.6818181818181818,18,15,5,-3,1
-21.20,3,0,9,0.4090909090909091,13,0.5909090909090909,18,7,4,-1,1
-21.00,3,0,6,0.3,13,0.65,16,6,6,-3,1
-23.10,1,0,7,0.3333333333333333,12,0.5714285714285714,13,6,6,-5,1
-14.10,0,0,10,0.47619047619047616,11,0.5238095238095238,12,9,6,-6,1
-17.90,0,0,13,0.5652173913043478,10,0.43478260869565216,10,10,7,-7,1
-21.30,3,0,9,0.45,15,0.75,18,7,7,-4,1
-18.70,1,0,8,0.36363636363636365,13,0.5909090909090909,16,9,4,-3,1
-17.90,3,0,9,0.4090909090909091,11,0.5,15,7,4,-1,1
-23.10,3,0,6,0.3157894736842105,14,0.7368421052631579,18,14,6,-3,1
-25.70,3,0,9,0.4090909090909091,16,0.7272727272727273,18,8,6,-3,1
-21.00,6,1,7,0.3684210526315789,12,0.631578947368421,14,6,3,3,1
-20.70,3,0,9,0.4090909090909091,13,0.5909090909090909,13,8,5,-2,1
-18.60,4,0,10,0.47619047619047616,11,0.5238095238095238,11,11,0,4,1
-22.50,5,0,10,0.47619047619047616,15,0.7142857142857143,19,6,5,0,1
-28.10,4,0,6,0.3,14,0.7,16,8,5,-1,1
-18.00,5,0,6,0.3157894736842105,14,0.7368421052631579,18,6,5,0,1
-27.50,4,0,8,0.36363636363636365,18,0.8181818181818182,20,8,7,-3,1
-25.20,6,1,6,0.3,16,0.8,18,16,3,3,1
-9.00,0,0,9,0.5,8,0.4444444444444444,8,8,4,-4,1
-17.40,0,0,10,0.45454545454545453,12,0.5454545454545454,16,12,5,-5,1
-18.80,2,0,7,0.3888888888888889,12,0.6666666666666666,14,10,6,-4,1
-20.80,6,1,11,0.6111111111111112,15,0.8333333333333334,15,11,5,1,1
-20.20,4,0,9,0.42857142857142855,16,0.7619047619047619,21,7,7,-3,1
-15.40,3,0,7,0.3888888888888889,14,0.7777777777777778,16,12,7,-4,1
-24.20,2,0,10,0.45454545454545453,14,0.6363636363636364,15,12,4,-2,1
-10.60,1,0,10,0.5555555555555556,9,0.5,13,6,6,-5,1
-4.20,0,0,11,0.5,8,0.36363636363636365,11,4,3,-3,1
-21.50,4,0,9,0.42857142857142855,14,0.6666666666666666,17,8,6,-2,1
-13.80,3,0,10,0.5555555555555556,12,0.6666666666666666,14,6,6,-3,1
-30.40,2,0,8,0.34782608695652173,16,0.6956521739130435,17,14,6,-4,1
-25.30,6,1,7,0.3333333333333333,12,0.5714285714285714,12,7,0,6,1
-19.00,5,0,12,0.5454545454545454,18,0.8181818181818182,22,7,6,-1,1
-18.10,5,0,11,0.5238095238095238,17,0.8095238095238095,21,7,6,-1,1
-22.40,2,0,8,0.38095238095238093,14,0.6666666666666666,15,6,6,-4,1
-19.60,4,0,8,0.36363636363636365,13,0.5909090909090909,14,6,4,0,1
-20.60,0,0,12,0.5217391304347826,11,0.4782608695652174,13,7,7,-7,1
-14.20,5,0,10,0.5263157894736842,15,0.7894736842105263,16,7,6,-1,1
-12.50,1,0,13,0.5909090909090909,13,0.5909090909090909,14,6,6,-5,1
-18.30,6,1,11,0.4782608695652174,14,0.6086956521739131,15,14,0,6,1
-14.40,1,0,9,0.5,9,0.5,10,8,4,-3,1
-19.10,0,0,11,0.5238095238095238,11,0.5238095238095238,12,10,5,-5,1
-17.70,5,0,12,0.5454545454545454,17,0.7727272727272727,19,6,6,-1,1
-16.60,4,0,7,0.3684210526315789,11,0.5789473684210527,19,6,3,1,1
-16.00,0,0,12,0.5454545454545454,8,0.36363636363636365,8,8,4,-4,1
-20.60,5,0,5,0.2777777777777778,15,0.8333333333333334,17,8,7,-2,1
-16.50,5,0,6,0.3,12,0.6,15,7,2,3,1
-12.20,5,0,10,0.47619047619047616,9,0.42857142857142855,10,7,0,5,1
-26.50,6,1,8,0.42105263157894735,17,0.8947368421052632,19,11,6,0,1
-15.20,0,0,10,0.5,10,0.5,10,6,4,-4,1
-19.60,5,0,13,0.5909090909090909,13,0.5909090909090909,14,11,0,5,1
-18.40,4,0,8,0.36363636363636365,10,0.45454545454545453,10,7,0,4,1
-16.50,0,0,10,0.45454545454545453,9,0.4090909090909091,10,9,5,-5,1
-19.30,4,0,7,0.3888888888888889,13,0.7222222222222222,14,7,6,-2,1
-15.50,5,0,8,0.38095238095238093,11,0.5238095238095238,12,11,0,5,1
-18.00,0,0,12,0.5714285714285714,12,0.5714285714285714,16,8,5,-5,1
-12.30,1,0,4,0.2222222222222222,6,0.3333333333333333,8,5,3,-2,1
-9.20,3,0,12,0.5454545454545454,9,0.4090909090909091,11,6,0,3,1
-25.90,5,0,6,0.2727272727272727,16,0.7272727272727273,16,10,3,2,1
-20.90,3,0,13,0.5909090909090909,15,0.6818181818181818,16,10,5,-2,1
-18.90,5,0,8,0.4,12,0.6,12,8,4,1,1
-20.40,4,0,6,0.3,12,0.6,13,9,3,1,1
-24.40,2,0,7,0.3333333333333333,13,0.6190476190476191,16,8,5,-3,1
-17.70,2,0,8,0.36363636363636365,14,0.6363636363636364,15,8,6,-4,1
